PM2.5,seasonindex,seasonal365,trendpredicted,truthresid,truthresidpredicted,predictPM
22.0,1.071141986558798,0.40302980614082407,96.42562364902834,0.5285012461372535,0.426937966423936,17.77221024543676
29.0,1.1207360703902989,0.4507160007863457,96.42440914369449,0.5953943179032705,0.5621357464745329,27.38006755786661
28.0,1.1528975236814536,0.4018221557836583,96.42319465365765,0.6268331115895714,0.6186475340029086,27.63435854266641
37.0,1.1587473491923912,0.4515246033832518,96.4219801789177,0.7334246536726851,0.6448997753197011,32.534073632978576
53.0,1.1372857955360427,0.500460743576656,96.42076571947429,0.9657521012456919,0.7555282910982739,41.46302076543076
44.0,1.112542672326737,0.4541271644748412,96.41955127532731,0.9032197222028079,0.9924415614262982,48.34640744586408
68.0,1.081250442684003,0.5433484713598875,96.41833684647655,1.2004512521372692,0.8997862761557065,50.968722528011156
50.0,1.0421002297196396,0.48910480293238767,96.41712243292184,1.017429719368571,1.224898603963788,60.19573542258892
45.0,1.0051828099626465,0.5100537626832254,96.41590803466306,0.910338288475677,0.996074231652333,49.23811399761047
44.0,0.9630411055539844,0.5141852319661899,96.41469365169986,0.9216054350188324,0.9016872992283621,43.049052944481836
49.0,0.9385850233898998,0.6065675368478787,96.41347928403212,0.8927000127448163,0.9256015304625286,50.805953114317646
47.0,0.9498980418382282,0.5806892275387793,96.41226493165965,0.8837813051894413,0.8934107680214538,47.51210039231093
56.0,0.9933684342287992,0.6259017522352777,96.41105059458225,0.9342103806005218,0.8870623046183288,53.1737712298748
51.0,1.0067751170869332,0.6190309545342935,96.40983627279982,0.8487973034275902,0.9420345873404428,56.60216374433986
48.0,0.9897574545513181,0.683634864261963,96.40862196631201,0.7358213381143492,0.8450170899532512,55.12319121065331
43.0,0.9532519894478806,0.6778021934920962,96.40740767511869,0.6903150791128512,0.7335276518070577,45.69172828766661
40.0,0.91247792148926,0.8128913154418203,96.40619339921969,0.559371335431638,0.697316264921231,49.86428304433212
40.0,0.905225929718737,0.8865384568006989,96.40497913861479,0.5170183547321091,0.5621752460829043,43.49363932150479
43.0,0.8944902995201687,0.8666936326946307,96.4037648933039,0.5753514601223099,0.5313281173130642,39.709830647870184
49.0,0.8887113299119075,0.8142153076590427,96.40255066328666,0.7024373167168452,0.5984622042467679,41.7469962233121
55.0,0.8797508827130494,0.7175549408808857,96.40133644856296,0.9037842407387756,0.7280536521557299,44.30587419385964
45.0,0.8971433652912085,0.6697511032336461,96.4001222491326,0.7768901975498488,0.9295334933952706,53.84159477710908
56.0,0.9436994707140215,0.7295960131795373,96.39890806499538,0.8437227292184418,0.7714067783071932,51.20020842062505
57.0,1.0019387544925928,0.6736396925155811,96.39769389615122,0.8760711262926135,0.8569963975070529,55.758936908036155
64.0,1.071141986558798,0.70536240123787,96.39647974259974,0.8787380867793778,0.8842290851895847,64.39991881943028
59.0,1.1207360703902989,0.5365890415884085,96.39526560434082,1.0177735459913344,0.8835038884072866,51.21643180974732
52.0,1.1528975236814536,0.326088722021659,96.39405148137429,1.4349164827518364,1.0320485520435265,37.40045176939041
54.0,1.1587473491923912,0.28825099211735383,96.39283737369995,1.677217678150081,1.4632191661115457,47.110065675657125
47.0,1.1372857955360427,0.2926253407741419,96.39162328131769,1.465132885860436,1.6764386070917197,53.778476542104166
43.0,1.112542672326737,0.2991671237312243,96.39040920422715,1.3403063894038407,1.422581043506253,45.639553280035706
47.0,1.081250442684003,0.30459852978455687,96.38919514242822,1.4805238332207096,1.3124250547367793,41.66361674735233
33.0,1.0421002297196396,0.2729239571842403,96.38798109592071,1.203759991378615,1.4763456464688267,40.472691136440766
19.0,1.0051828099626465,0.22370517887562083,96.38676706470443,0.8766275111387463,1.1645463785590038,25.240345427761813
18.0,0.9630411055539844,0.21695435245696348,96.38555304877926,0.89381444637684,0.8449768604826176,17.01648876938673
27.0,0.9385850233898998,0.25084611393778816,96.38433904814484,1.1898063793057112,0.8995818099644003,20.41400121187115
21.0,0.9498980418382282,0.20674924797716912,96.38312506280107,1.1094234984207458,1.2145440334217052,22.98980032256622
28.0,0.9933684342287992,0.24689854998105326,96.38191109274776,1.184496012584862,1.095733286644481,25.90176049566684
30.0,1.0067751170869332,0.24821466757499813,96.38069713798471,1.2455789978196075,1.1849962319777942,28.540852905808535
30.0,0.9897574545513181,0.2179600203838968,96.37948319851182,1.442882746316892,1.2420778107363364,25.82492196071099
31.0,0.9532519894478806,0.23733014595187132,96.37826927432872,1.421745767567589,1.4465343633068144,31.54049499245614
45.0,0.91247792148926,0.30820993628657267,96.37705536543531,1.6602361274289659,1.4020698793399582,38.002512731730434
55.0,0.905225929718737,0.33518307837194183,96.37584147183138,1.880855518445185,1.6597172621255258,48.533472412790374
48.0,0.8944902995201687,0.25992257057273493,96.37462759351676,2.14219448021723,1.869498692348727,41.88972479456636
53.0,0.8887113299119075,0.24424193463333232,96.37341373049132,2.533597831036804,2.1248490240775997,44.44943743499632
53.0,0.8797508827130494,0.2660920834872719,96.37219988275473,2.3492672886633437,2.5149287867803345,56.7373607688532
76.0,0.8971433652912085,0.36561951868633763,96.37098605030684,2.4042303065002546,2.274280442666064,71.89216156842524
81.0,0.9436994707140215,0.3811975897242251,96.36977223314749,2.336470644444133,2.353520443932134,81.59107687135383
81.0,1.0019387544925928,0.3191060186505201,96.36855843127648,2.6288964848283967,2.2748994259287043,70.09285248150545
86.0,1.071141986558798,0.35201036860730434,96.36734464469369,2.366824519594587,2.5954457209610897,94.30708958553762
96.0,1.1207360703902989,0.4034677962671271,96.36613087339877,2.2031018989241327,2.282528389243618,99.46100335821697
104.0,1.1528975236814536,0.4230594003607504,96.36491711739161,2.21269895747751,2.136265865232268,100.40753588885532
91.0,1.1587473491923912,0.3868366966486225,96.36370337667202,2.106742665070863,2.164660008947236,93.50171906618345
84.0,1.1372857955360427,0.38118350274895146,96.3624896512399,2.0107939161622768,2.050169813769112,85.6449101881544
90.0,1.112542672326737,0.4163166850035331,96.36127594109486,2.0165057889321285,1.9591819631724752,87.44154252039074
104.0,1.081250442684003,0.4434978322394133,96.36006224623681,2.25070444037992,1.9759159402899202,91.30264023270155
95.0,1.0421002297196396,0.4020913023311834,96.35884856666556,2.352869461384129,2.2259974255360477,89.87738542091606
109.0,1.0051828099626465,0.43534441237233784,96.35763490238091,2.5850106615183215,2.3094464220130746,97.38051132507525
119.0,0.9630411055539844,0.4899363302249143,96.35642125338276,2.6174707089427898,2.5466502253504086,115.78023615748603
112.0,0.9385850233898998,0.47700716571410784,96.35520761967074,2.5962368384101264,2.5557065690823104,110.25155005215348
95.0,0.9498980418382282,0.4466376787728138,96.35399400124474,2.3239219269266487,2.529382767167877,103.39906865921695
75.0,0.9933684342287992,0.3825501893796475,96.35278039810458,2.0483220266322295,2.2402151024025825,82.02622951647852
86.0,1.0067751170869332,0.41079297149810473,96.35156681025008,2.158162750180388,1.975319697442083,78.71394034848396
87.0,0.9897574545513181,0.42729939425794683,96.35035323768109,2.135034429579722,2.1234086391412794,86.52626348590377
101.0,0.9532519894478806,0.49713093140275844,96.34913968039729,2.212050444824304,2.0864925349392696,95.26715203169985
101.0,0.91247792148926,0.5540207621110441,96.34792613839853,2.073626801321877,2.17149926839945,105.76706761724597
103.0,0.905225929718737,0.474792150390901,96.34671261168465,2.487366654454495,2.014790491201231,83.43097316275586
99.0,0.8944902995201687,0.5399830113212547,96.34549910025545,2.127394500042082,2.4730263873057563,115.08425557104097
85.0,0.8887113299119075,0.5088506342639882,96.34428560411084,1.9509310817786623,2.041878559193525,88.9624852217821
114.0,0.8797508827130494,0.6195753964162789,96.34307212325041,2.170853349382424,1.8928120929259,99.39896615077154
121.0,0.8971433652912085,0.583998187304039,96.3418586576741,2.397159882109793,2.1477730800728825,108.41185213732685
123.0,0.9436994707140215,0.5670991553339385,96.34064520738168,2.3856286898809893,2.3656977534289862,121.97238610769782
125.0,1.0019387544925928,0.5489669830964841,96.33943177237299,2.358948894392654,2.3283064869084784,123.37626794517391
123.0,1.071141986558798,0.5151084413960297,96.33821835264791,2.3139863406597327,2.301021547719717,122.31085611716824
109.0,1.1207360703902989,0.48390193091938877,96.33700494820607,2.086280279184349,2.2558412053960097,117.8588964490892
110.0,1.1528975236814536,0.47333711975842463,96.33579155904738,2.0923953433527207,2.0170542962868665,106.03922117128947
138.0,1.1587473491923912,0.5663739345968368,96.33457818517162,2.182754410440754,2.048802400815574,129.53116940694113
137.0,1.1372857955360427,0.6028337173439905,96.33336482657862,2.074324453754833,2.1448565291640542,141.65833313278068
149.0,1.112542672326737,0.6995064275978975,96.33215148326826,1.98749763879614,2.01877973725955,151.3451764571008
139.0,1.081250442684003,0.7323478961438229,96.33093815524019,1.8222387338683743,1.9378308505675466,147.817343151891
158.0,1.0421002297196396,0.9016471940210453,96.3297248424943,1.7456237420622884,1.770528100448659,160.25414476798872
92.0,1.0051828099626465,0.6678076730585166,96.3285115450304,1.4227759648218987,1.7068008024584387,110.36570599211143
35.0,0.9630411055539844,0.5349944393020074,96.32729826284827,0.7052199217755616,1.3696662578104237,67.97641068146305
17.0,0.9385850233898998,0.4735914187045055,96.32608499594784,0.3970338794159353,0.6372420762108908,27.28511559648616
25.0,0.9498980418382282,0.5383325280436921,96.32487174432872,0.5075442997451717,0.3867406022373089,19.04959835188199
51.0,0.9933684342287992,0.6645570835569994,96.32365850799083,0.8020372878104177,0.5391530022408528,34.28369669613549
33.0,1.0067751170869332,0.6633310092468652,96.32244528693394,0.513007444396397,0.8421818162162242,54.17465231491013
60.0,0.9897574545513181,0.7508651134886559,96.32123208115789,0.838182353158254,0.5001768295656425,35.80439227914926
65.0,0.9532519894478806,0.7851370420797814,96.32001889066257,0.901661673566172,0.8802710818291104,63.45797098438279
58.0,0.91247792148926,0.8956898454495824,96.3188057154476,0.736778406365194,0.9122373955217264,71.81232305827747
51.0,0.905225929718737,0.8569457230292178,96.31759255551287,0.6825810954070795,0.7287013398106864,54.44593848322328
45.0,0.8944902995201687,0.634872095102538,96.31637941085822,0.8227170374589038,0.6889309777683881,37.68232890293835
52.0,0.8887113299119075,0.5798729884607492,96.31516628148341,1.0476472298869617,0.8449472940798366,41.9389829312031
51.0,0.8797508827130494,0.544878872510438,96.31395316738839,1.1046413282059462,1.0702290828090497,49.411226820481104
39.0,0.8971433652912085,0.41807143855189144,96.31274006857275,1.079614030456018,1.1063476399459597,39.9657254728964
58.0,0.9436994707140215,0.3738111860595859,96.3115269850364,1.707118702700269,1.0732475542165676,36.463989320776776
62.0,1.0019387544925928,0.4620730595141996,96.31031391677915,1.3904874309617183,1.7477719744384215,77.93084640846743
79.0,1.071141986558798,0.5432825874221952,96.3091008638008,1.4095709282732396,1.3393624528453025,75.06513624284122
81.0,1.1207360703902989,0.5799342223156788,96.30788782610125,1.2940202522679731,1.3948354621767334,87.3105905709724
70.0,1.1528975236814536,0.5463599449267276,96.30667480368012,1.15391041413646,1.2690243848286535,76.98319197897509
61.0,1.1587473491923912,0.47101608098695047,96.30546179653734,1.1605248080935155,1.1318232112233195,59.49137442226838
33.0,1.1372857955360427,0.3940193888990609,96.30424880467268,0.764682733314865,1.1544109695808857,49.818781484742956
34.0,1.112542672326737,0.38377038625104504,96.30303582808597,0.8268958308705816,0.7299232033871745,30.012715010348302
31.0,1.081250442684003,0.37388395328526763,96.30182286677709,0.7962767984681414,0.840334000823362,32.7151991313062
22.0,1.0421002297196396,0.4117970126765728,96.30060992074569,0.5323545369791117,0.8006702444205943,33.08837279233
10.0,1.0051828099626465,0.4278415535198565,96.29939698999165,0.2414617905876979,0.5215257764454331,21.59868752634041
12.0,0.9630411055539844,0.43977685348214285,96.29818407451478,0.29422932556118664,0.23933024509868084,9.760967693163982
3.0,0.9385850233898998,0.3284839976374835,96.29697117431498,0.10104638704461803,0.32801392953655256,9.73851532341423
24.0,0.9498980418382282,0.476142966636541,96.29575828939187,0.5510483653102372,0.11536814039834464,5.024668511631337
37.0,0.9933684342287992,0.5139071993002424,96.29454541974536,0.7526706469015961,0.6184838555922199,30.40360714359566
25.0,1.0067751170869332,0.49171040905685776,96.29333256537525,0.5244473752684353,0.7845190841021746,37.397416838087096
26.0,0.9897574545513181,0.502676967480756,96.29211972628136,0.5427062623447314,0.5178872227747414,24.81096815424281
10.0,0.9532519894478806,0.5452686983371492,96.29090690246358,0.1998004376981945,0.5626927404999915,28.162738129230654
5.0,0.91247792148926,0.642024121656593,96.28969409392153,0.08863729358426839,0.19358535703967358,10.920085057404759
6.0,0.905225929718737,0.7482223930306585,96.2884813006551,0.09200029631641378,0.11253509986701467,7.339222005110256
6.0,0.8944902995201687,0.6864972563099021,96.28726852266412,0.10147707548175135,0.12843845509685592,7.594136182213078
13.0,0.8887113299119075,0.5400427706296443,96.2860557599484,0.2813138289855876,0.1382113020710653,6.386984007870799
29.0,0.8797508827130494,0.4887706818119372,96.2848430125078,0.7004468918335277,0.32968075812523334,13.649488772239463
18.0,0.8971433652912085,0.4165630829676894,96.283630280342,0.5002388530885323,0.7584660713128594,27.291741133940402
27.0,0.9436994707140215,0.40689817609484674,96.28241756345086,0.7302933114230352,0.49775155468177334,18.402594911105428
38.0,1.0019387544925928,0.44156073269921986,96.2812048618342,0.8920936739316846,0.766187208506968,32.63683486841358
54.0,1.071141986558798,0.5342514043237571,96.27999217549183,0.9800878334332659,0.9139355239324146,50.35519941051365
55.0,1.1207360703902989,0.7451698016808679,96.27877950442362,0.6840274289403027,0.9902271964801334,79.62033904222349
50.0,1.1528975236814536,0.7565722160504134,96.27756684862925,0.5953931083262862,0.6635505449836518,55.723734093006506
40.0,1.1587473491923912,0.764682451769308,96.27635420810859,0.468889467763499,0.6014330677408013,51.30702300561423
52.0,1.1372857955360427,0.7439450704714599,96.27514158286144,0.6383791473313899,0.47581853965038656,38.75841522275782
39.0,1.112542672326737,0.6927691070936368,96.2739289728876,0.5255943895666665,0.6712611812153666,49.80872434537037
40.0,1.081250442684003,0.7417660207563037,96.272716378187,0.5180402833005558,0.5317645615188271,41.05970741354945
56.0,1.0421002297196396,0.8196913237999502,96.27150379875924,0.6809738601740355,0.5361604403570391,44.091244049104546
60.0,1.0051828099626465,0.8783079265355498,96.27029123460423,0.7059388930845244,0.7114196843121886,60.46582994205487
45.0,0.9630411055539844,0.840089502135251,96.26907868572178,0.5777704364312491,0.7201121790817131,56.08637274491817
66.0,0.9385850233898998,0.988329724445167,96.26786615211168,0.739072618853453,0.5801426012289277,51.80737413937594
59.0,0.9498980418382282,0.8651927010545274,96.26665363377384,0.7457380398537855,0.7670046440485043,60.68253405409549
44.0,0.9933684342287992,0.8295949969548096,96.2654411307079,0.5546331090252504,0.7562876494220396,59.99760207797978
71.0,1.0067751170869332,0.9539799288726976,96.26422864291375,0.7679301214219822,0.5509688467059176,50.94055699193512
64.0,0.9897574545513181,0.9168972390127509,96.26301617039118,0.7326069974301727,0.8004578636376071,69.92740098375828
61.0,0.9532519894478806,0.9421507564198688,96.26180371314001,0.7055823662973667,0.7390367823118643,63.89224826804175
60.0,0.91247792148926,0.9477319655461871,96.26059127116015,0.7207668955204408,0.7140159103135728,59.438016486426456
60.0,0.905225929718737,0.992596656269617,96.2593788444512,0.6937107140614425,0.733262213418515,63.42086393264812
61.0,0.8944902995201687,1.0656811834056201,96.25816643301309,0.6647974080385352,0.7026175307041405,64.4702714762513
54.0,0.8887113299119075,0.982209635444063,96.25695403684561,0.6426828900746254,0.6746598395620583,56.68679203848243
61.0,0.8797508827130494,0.8423284947610915,96.25574165594857,0.8551887648221136,0.6541859081858863,46.6626106899799
81.0,0.8971433652912085,0.8352902398615164,96.25452929032186,1.1229607780465367,0.8841246467610971,63.77257139134125
83.0,0.9436994707140215,0.7919094201175484,96.2533169399651,1.1538601303910165,1.1472596496359881,82.52521116880804
88.0,1.0019387544925928,0.8246101746531473,96.25210460487823,1.1065793802494268,1.150701731103712,91.50880103540509
108.0,1.071141986558798,0.920959265893333,96.25089228506101,1.1374479344038104,1.0966670325477523,104.12787779797341
115.0,1.1207360703902989,0.9331778466588939,96.24967998051328,1.14243309644545,1.1349452388295693,114.24625465727007
105.0,1.1528975236814536,0.89414730450576,96.24846769123491,1.0582680800161488,1.1368655009988622,112.7983351846528
112.0,1.1587473491923912,0.9465071221371331,96.24725541722556,1.061004018490389,1.0462136699797933,110.43872501487444
138.0,1.1372857955360427,1.0273090404692486,96.2460431584851,1.227228627629904,1.0584576704193993,119.0219615394489
112.0,1.112542672326737,0.9789032863453614,96.24483091501335,1.0685236639464382,1.2361011493647212,129.5650563484278
129.0,1.081250442684003,1.017223303209686,96.24361868681012,1.2186392660684822,1.0478075327821215,110.91647503281568
98.0,1.0421002297196396,0.9098602544376828,96.24240647387529,1.073928619678098,1.2260738392416624,111.88381987780394
97.0,1.0051828099626465,0.9310989569383465,96.24119427620852,1.076886264349676,1.054544275021388,94.98755631250188
98.0,0.9630411055539844,1.0686272460589503,96.23998209380969,0.9894628083800102,1.0737266244422838,106.34579521753113
115.0,0.9385850233898998,1.240060968596674,96.23876992667859,1.0266705836313632,0.9798109777581007,109.75113560148509
96.0,0.9498980418382282,1.1750288881095736,96.23755777481504,0.8937192314975468,1.0293183028113904,110.56554853845584
124.0,0.9933684342287992,1.3168959975766907,96.23634563821896,0.9849648417026877,0.8828735636216504,111.14744126281224
118.0,1.0067751170869332,1.3279855113697359,96.23513351688996,0.917112354895818,0.995268205332018,128.05590024192753
91.0,0.9897574545513181,1.2838711960356477,96.23392141082793,0.7441542601206528,0.9125321683583785,111.59034056614654
82.0,0.9532519894478806,1.289189760147928,96.23270932003268,0.6933724340789645,0.7348872822261141,86.90965227452146
62.0,0.91247792148926,1.273111411749977,96.23149724450403,0.5546074135149903,0.6996669528424602,78.21632026391951
65.0,0.905225929718737,1.1521125470380997,96.23028518424186,0.6476639017788944,0.5567370073920384,55.87451358812438
56.0,0.8944902995201687,0.8270682767159444,96.22907313924583,0.786619532033036,0.6717136643901838,47.81977013541855
47.0,0.8887113299119075,0.7269504193518416,96.2278611095158,0.7560169228319294,0.8101688279651609,50.36651133645017
40.0,0.8797508827130494,0.6741694289497404,96.2266490950516,0.7008674043307904,0.762029019561355,43.49062403830656
17.0,0.8971433652912085,0.6052576515317333,96.22543709585311,0.3253545545994677,0.706377522640523,36.90871301823951
35.0,0.9436994707140215,0.6679632317721667,96.22422511191998,0.5770286186046002,0.31048838379200616,18.83285002223905
43.0,1.0019387544925928,0.7507170478477445,96.22301314325209,0.5941170962143285,0.6214704055354083,44.97973145075448
60.0,1.071141986558798,0.818768715325265,96.22180118984927,0.7109998103014188,0.6119093823408759,51.63793633768749
84.0,1.1207360703902989,0.8896025719929277,96.2205892517113,0.875612382019885,0.7351430235352501,70.52437270760137
95.0,1.1528975236814536,0.9041723673801615,96.21937732883809,0.9471507914580152,0.8984273661510135,90.11300054235308
107.0,1.1587473491923912,0.9080588525963486,96.21816542122927,1.0568758040691766,0.956791630192233,96.86729891667385
105.0,1.1372857955360427,0.7070404991328489,96.21695352888473,1.3571373139206566,1.0663364745267478,82.501106319043
70.0,1.112542672326737,0.4576251144045058,96.2157416518043,1.4289774652161131,1.3756275162128704,67.3865952954953
68.0,1.081250442684003,0.42754880032970716,96.21452978998775,1.5288196654893433,1.4193015824944237,63.12877168461144
63.0,1.0421002297196396,0.4237311569672651,96.213317943435,1.4828781545188103,1.5182333114672395,64.50206197384695
72.0,1.0051828099626465,0.4611238280330634,96.21210611214569,1.614507836901647,1.458001903723166,65.02051874181328
53.0,0.9630411055539844,0.4015403213773326,96.2108942961197,1.4245497843102775,1.6039983965320435,59.676338414075445
40.0,0.9385850233898998,0.3596281731104317,96.20968249535684,1.2317253594150837,1.3860766769644548,45.012523818545674
46.0,0.9498980418382282,0.3628781484682176,96.20847070985693,1.387096612066283,1.2006788227249887,39.81786514716844
41.0,0.9933684342287992,0.40297211319925896,96.20725893961983,1.0646103086991254,1.3883476325013526,53.46768903835829
40.0,1.0067751170869332,0.3911666480681824,96.20604718464523,1.0557554411622079,1.0259245101511212,38.86977874428009
49.0,0.9897574545513181,0.44010016004782493,96.20483544493297,1.1692809415158936,1.0521370398595216,44.09095634987376
83.0,0.9532519894478806,0.6123139971841545,96.2036237204829,1.4781031882158218,1.1746480580066656,65.96006935905318
96.0,0.91247792148926,0.650020502613879,96.20241201129478,1.682425537974484,1.4926828881854552,85.17319431463422
104.0,0.905225929718737,0.607969633013334,96.20120031736856,1.9643278555106296,1.6772339350058942,88.80000797792948
113.0,0.8944902995201687,0.6303013566034498,96.19998863870384,2.0834330334028675,1.9564013980929162,106.110133822454
136.0,0.8887113299119075,0.7756579812357283,96.19877697530052,2.050871147213158,2.0527054233110444,136.12163687106892
145.0,0.8797508827130494,0.7708146035356642,96.1975653271584,2.2227687191618073,2.004665163935344,130.77224196327415
147.0,0.8971433652912085,0.8924714176889781,96.1963536942773,1.908545676706931,2.192288303856154,168.85442386838957
139.0,0.9436994707140215,0.7759129954803654,96.19514207665713,1.9733990854979437,1.8368820600623512,129.38417182059288
144.0,1.0019387544925928,0.7474590923530338,96.1939304742975,1.9988776745171737,1.9410860061221782,139.83666356627376
156.0,1.071141986558798,0.7884217398822315,96.1927188871983,1.9203339680136298,1.9611834902790464,159.31844646793218
156.0,1.1207360703902989,0.7722312054762552,96.19150731535936,1.8738601315326793,1.8742812165634772,156.03505558589944
153.0,1.1528975236814536,0.788796225311837,96.19029575878047,1.7490597296687027,1.8332231623321396,160.36224439856315
60.0,1.1587473491923912,0.5585155608211683,96.18908421746153,0.9638321955411345,1.704765784455148,106.1242273712193
47.0,1.1372857955360427,0.5144900227119813,96.18787269140218,0.8350855444704195,0.8779788258972384,49.414105046374566
26.0,1.112542672326737,0.40992475118401545,96.1866611806023,0.5927037551656753,0.8270599640703651,36.280450188507274
33.0,1.081250442684003,0.4605895306942813,96.18544968506173,0.6889127138883818,0.5818354101225353,27.870829129674846
60.0,1.0421002297196396,0.5328591809965236,96.18423820478023,1.1233766592577483,0.7116548337646336,38.0097714101438
43.0,1.0051828099626465,0.5335835082661669,96.18302673975774,0.8335325517889105,1.1661077921270562,60.15678086458449
71.0,0.9630411055539844,0.6799440340410784,96.18181528999385,1.127320454704779,0.807739556201029,50.87241010391465
55.0,0.9385850233898998,0.5731440567318425,96.1806038554885,1.0630110442950729,1.1543236026911732,59.72449532743655
78.0,0.9498980418382282,0.6662369419953862,96.17939243624147,1.281465359551685,1.0529637161399923,64.09160360577567
121.0,0.9933684342287992,0.8284757638538968,96.17818103225258,1.5286872643176432,1.2939403660490307,102.41910686802188
111.0,1.0067751170869332,0.7229466562776918,96.1769696435217,1.5856712901926262,1.5344177711215226,107.4121563831799
154.0,0.9897574545513181,0.8269294756090091,96.1757582700485,1.9564008727381692,1.5680583656806868,123.431241357427
147.0,0.9532519894478806,0.7047235934786729,96.17454691183286,2.275258020322596,1.9586238975005772,126.54288452602077
121.0,0.91247792148926,0.6376822214615742,96.17333556887458,2.1622405981962314,2.258934684249284,126.41104649601881
91.0,0.905225929718737,0.6159140087482291,96.17212424117348,1.6971300208198992,2.1026574500673436,112.74435406174081
79.0,0.8944902995201687,0.5923607990968868,96.17091292872944,1.5503202049083709,1.617257058784246,82.41091565436102
55.0,0.8887113299119075,0.39988963103227537,96.16970163154211,1.609250159153306,1.5115716858091468,51.66160291899217
50.0,0.8797508827130494,0.5161066728491026,96.16849034961137,1.1450857768792668,1.590905678828184,69.46665965775604
50.0,0.8971433652912085,0.4353672806264694,96.16727908293704,1.3311440000247383,1.0874875857343267,40.84785664489028
79.0,0.9436994707140215,0.5017480756912287,96.16606783151892,1.7349453764456433,1.338038414340488,60.92701024942634
86.0,1.0019387544925928,0.49158700877366457,96.16485659535691,1.8156849363077698,1.749722321633556,82.87567774092011
89.0,1.071141986558798,0.512403535008201,96.16364537445064,1.686242100308072,1.7914638750032936,94.5536141258505
102.0,1.1207360703902989,0.5416931647336914,96.1624341688,1.7471814831692896,1.6439570949452813,95.97378709637535
90.0,1.1528975236814536,0.48662096607132344,96.16122297840481,1.668249519545599,1.7235200903918364,92.98177899521667
92.0,1.1587473491923912,0.515579779836971,96.16001180326496,1.6014326882026606,1.6322774865022636,93.77198920970469
